sample_id,sample_date,stream_ion,ion_conc
MPR,2001-03-20,Mg,2.52
MPR,2001-03-20,Ca,11.46
MPR,2001-03-20,NH4-N,8
MPR,2001-03-20,NO3-N,53
MPR,2001-03-27,K,0.78
MPR,2001-03-27,Mg,2.22
MPR,2001-03-27,Ca,8.02
MPR,2001-03-27,NH4-N,6
MPR,2001-03-27,NO3-N,45
MPR,2001-04-03,K,0.82
MPR,2001-04-03,Mg,2.29
MPR,2001-04-03,Ca,10.73
MPR,2001-04-03,NO3-N,38
MPR,2001-04-10,K,0.66
MPR,2001-04-10,Mg,1.81
MPR,2001-04-10,Ca,7.06
MPR,2001-04-10,NO3-N,51
MPR,2001-04-17,K,0.63
MPR,2001-04-17,Mg,2.17
MPR,2001-04-17,Ca,9.39
MPR,2001-04-17,NO3-N,62
MPR,2001-04-24,K,0.58
MPR,2001-04-24,Mg,1.31
MPR,2001-04-24,Ca,5.98
MPR,2001-04-24,NO3-N,49
MPR,2001-05-01,K,0.62
MPR,2001-05-01,Mg,1.3
MPR,2001-05-01,Ca,5.38
MPR,2001-05-01,NH4-N,7
MPR,2001-05-01,NO3-N,63
MPR,2001-05-08,K,0.81
MPR,2001-05-08,Mg,1.82
MPR,2001-05-08,Ca,8.02
MPR,2001-05-08,NO3-N,37
MPR,2001-05-15,K,0.84
MPR,2001-05-15,Mg,2.18
MPR,2001-05-15,Ca,8.09
MPR,2001-05-15,NO3-N,27
MPR,2001-05-22,K,0.61
MPR,2001-05-22,Mg,1.77
MPR,2001-05-22,Ca,7.51
MPR,2001-05-22,NO3-N,10
MPR,2001-05-29,K,0.79
MPR,2001-05-29,Mg,2.08
MPR,2001-05-29,Ca,6.32
MPR,2001-05-29,NH4-N,7
MPR,2001-05-29,NO3-N,70
MPR,2001-06-05,K,0.76
MPR,2001-06-05,Mg,1.79
MPR,2001-06-05,Ca,6.48
MPR,2001-06-05,NO3-N,56
MPR,2001-06-12,K,0.74
MPR,2001-06-12,Mg,2.44
MPR,2001-06-12,Ca,8.89
MPR,2001-06-12,NH4-N,5
MPR,2001-06-12,NO3-N,49
MPR,2001-06-19,K,0.84
MPR,2001-06-19,Mg,2.26
MPR,2001-06-19,Ca,7.07
MPR,2001-06-19,NO3-N,62
MPR,2001-06-26,K,0.86
MPR,2001-06-26,Mg,2.41
MPR,2001-06-26,Ca,5.28
MPR,2001-06-26,NH4-N,5
MPR,2001-06-26,NO3-N,66
MPR,2001-07-03,K,0.76
MPR,2001-07-03,Mg,1.84
MPR,2001-07-03,Ca,8.49
MPR,2001-07-03,NH4-N,8
MPR,2001-07-03,NO3-N,47
MPR,2001-07-10,K,0.79
MPR,2001-07-10,Mg,2.5
MPR,2001-07-10,Ca,9.61
MPR,2001-07-10,NH4-N,8
MPR,2001-07-10,NO3-N,54
MPR,2001-07-17,K,0.77
MPR,2001-07-17,Mg,2.29
MPR,2001-07-17,Ca,10.4
MPR,2001-07-17,NO3-N,28
MPR,2001-07-24,K,0.78
MPR,2001-07-24,Mg,2.25
MPR,2001-07-24,Ca,11.18
MPR,2001-07-24,NO3-N,69
MPR,2001-07-29,K,0.74
MPR,2001-07-29,Mg,1.18
MPR,2001-07-29,Ca,4.64
MPR,2001-07-29,NH4-N,9
MPR,2001-07-29,NO3-N,61
MPR,2001-07-31,K,0.68
MPR,2001-07-31,Mg,1.94
MPR,2001-07-31,Ca,9.15
MPR,2001-07-31,NO3-N,45
MPR,2001-08-07,K,0.67
MPR,2001-08-07,Mg,1.73
MPR,2001-08-07,Ca,8.71
MPR,2001-08-07,NO3-N,40
MPR,2001-08-14,K,0.69
MPR,2001-08-14,Mg,1.93
MPR,2001-08-14,Ca,6.5
MPR,2001-08-14,NO3-N,54
MPR,2001-08-21,K,0.77
MPR,2001-08-21,Mg,1.92
MPR,2001-08-21,Ca,6.61
MPR,2001-08-21,NH4-N,11
MPR,2001-08-21,NO3-N,54
MPR,2001-08-28,K,0.75
MPR,2001-08-28,Mg,1.57
MPR,2001-08-28,Ca,6.67
MPR,2001-08-28,NO3-N,91
MPR,2001-09-04,K,0.8
MPR,2001-09-04,Mg,1.95
MPR,2001-09-04,Ca,8.07
MPR,2001-09-04,NO3-N,50
MPR,2001-09-11,K,0.83
MPR,2001-09-11,Mg,2.26
MPR,2001-09-11,Ca,9.32
MPR,2001-09-11,NO3-N,36
MPR,2001-09-18,K,0.78
MPR,2001-09-18,Mg,2.21
MPR,2001-09-18,Ca,8.35
MPR,2001-09-18,NO3-N,40
MPR,2001-09-25,K,0.73
MPR,2001-09-25,Mg,1.96
MPR,2001-09-25,Ca,8.31
MPR,2001-09-25,NH4-N,5
MPR,2001-09-25,NO3-N,59
MPR,2001-10-02,K,0.82
MPR,2001-10-02,Mg,2.26
MPR,2001-10-02,Ca,7.32
MPR,2001-10-02,NH4-N,6
MPR,2001-10-02,NO3-N,57
MPR,2001-10-09,K,0.74
MPR,2001-10-09,Mg,1.62
MPR,2001-10-09,Ca,6.66
MPR,2001-10-09,NH4-N,6
MPR,2001-10-09,NO3-N,44
MPR,2001-10-16,K,0.62
MPR,2001-10-16,Mg,1.56
MPR,2001-10-16,Ca,6.7
MPR,2001-10-16,NO3-N,70
MPR,2001-10-23,K,0.64
MPR,2001-10-23,Mg,1.62
MPR,2001-10-23,Ca,6.71
MPR,2001-10-23,NO3-N,87
MPR,2001-10-30,K,0.66
MPR,2001-10-30,Mg,1.95
MPR,2001-10-30,Ca,8.51
MPR,2001-10-30,NO3-N,80
MPR,2001-11-06,K,0.93
MPR,2001-11-06,Mg,1.95
MPR,2001-11-06,Ca,6.59
MPR,2001-11-06,NH4-N,18
MPR,2001-11-06,NO3-N,116
MPR,2001-11-09,K,0.45
MPR,2001-11-09,Mg,0.97
MPR,2001-11-09,Ca,3.54
MPR,2001-11-09,NO3-N,106
MPR,2001-11-13,K,0.53
MPR,2001-11-13,Mg,1.6
MPR,2001-11-13,Ca,4.99
MPR,2001-11-13,NH4-N,15
MPR,2001-11-13,NO3-N,142
MPR,2001-11-20,K,0.71
MPR,2001-11-20,Mg,2.32
MPR,2001-11-20,Ca,7.5
MPR,2001-11-20,NO3-N,75
MPR,2001-11-27,K,0.73
MPR,2001-11-27,Mg,2.39
MPR,2001-11-27,Ca,8.41
MPR,2001-11-27,NO3-N,66
MPR,2001-12-04,K,0.73
MPR,2001-12-04,Mg,1.87
MPR,2001-12-04,Ca,6.7
MPR,2001-12-04,NH4-N,7
MPR,2001-12-04,NO3-N,78
MPR,2001-12-11,K,0.74
MPR,2001-12-11,Mg,1.64
MPR,2001-12-11,Ca,7.63
MPR,2001-12-11,NH4-N,9
MPR,2001-12-11,NO3-N,90
MPR,2001-12-18,K,0.67
MPR,2001-12-18,Mg,1.41
MPR,2001-12-18,Ca,6.06
MPR,2001-12-18,NO3-N,128
MPR,2001-12-26,K,0.93
MPR,2001-12-26,Mg,1.96
MPR,2001-12-26,Ca,6.61
MPR,2001-12-26,NH4-N,7
MPR,2001-12-26,NO3-N,180
MPR,2002-01-02,K,0.74
MPR,2002-01-02,Mg,3.2
MPR,2002-01-02,Ca,4.68
MPR,2002-01-02,NH4-N,6
MPR,2002-01-02,NO3-N,165
MPR,2002-01-08,K,0.66
MPR,2002-01-08,Mg,1.83
MPR,2002-01-08,Ca,4.82
MPR,2002-01-08,NO3-N,112
MPR,2002-01-15,K,0.69
MPR,2002-01-15,Mg,1.96
MPR,2002-01-15,Ca,5.52
MPR,2002-01-15,NO3-N,100
MPR,2002-01-22,K,0.65
MPR,2002-01-22,Mg,1.94
MPR,2002-01-22,Ca,6.24
MPR,2002-01-22,NO3-N,78
MPR,2002-01-29,K,0.62
MPR,2002-01-29,Mg,1.62
MPR,2002-01-29,Ca,6.69
MPR,2002-01-29,NO3-N,141
MPR,2002-02-05,K,0.62
MPR,2002-02-05,Mg,1.85
MPR,2002-02-05,Ca,6.08
MPR,2002-02-05,NO3-N,105
MPR,2002-02-12,K,0.8
MPR,2002-02-12,Mg,2.61
MPR,2002-02-12,Ca,6.02
MPR,2002-02-12,NH4-N,14
MPR,2002-02-12,NO3-N,109
MPR,2002-02-19,K,0.72
MPR,2002-02-19,Mg,2.32
MPR,2002-02-19,Ca,7.17
MPR,2002-02-19,NO3-N,84
MPR,2002-02-26,K,0.66
MPR,2002-02-26,Mg,2.41
MPR,2002-02-26,Ca,8.05
MPR,2002-02-26,NH4-N,8
MPR,2002-02-26,NO3-N,89
MPR,2002-03-05,K,0.86
MPR,2002-03-05,Mg,2.27
MPR,2002-03-05,Ca,5.53
MPR,2002-03-05,NO3-N,84
MPR,2002-03-12,K,0.77
MPR,2002-03-12,Mg,2.13
MPR,2002-03-12,Ca,8.4
MPR,2002-03-12,NH4-N,8
MPR,2002-03-12,NO3-N,81
MPR,2002-03-19,K,0.75
MPR,2002-03-19,Mg,2.06
MPR,2002-03-19,Ca,8.33
MPR,2002-03-19,NH4-N,12
MPR,2002-03-19,NO3-N,67
MPR,2002-03-26,K,0.83
MPR,2002-03-26,Mg,2.56
MPR,2002-03-26,Ca,10.06
MPR,2002-03-26,NH4-N,12
MPR,2002-03-26,NO3-N,63
MPR,2002-04-02,K,0.8
MPR,2002-04-02,Mg,2.23
MPR,2002-04-02,Ca,8.8
MPR,2002-04-02,NH4-N,8
MPR,2002-04-02,NO3-N,63
MPR,2002-04-09,K,0.63
MPR,2002-04-09,Mg,1.27
MPR,2002-04-09,Ca,4.63
MPR,2002-04-09,NO3-N,54
MPR,2002-04-16,K,0.54
MPR,2002-04-16,Mg,0.65
MPR,2002-04-16,Ca,2.5
MPR,2002-04-16,NH4-N,7
MPR,2002-04-16,NO3-N,65
MPR,2002-04-23,K,0.74
MPR,2002-04-23,Mg,1.36
MPR,2002-04-23,Ca,5.54
MPR,2002-04-23,NH4-N,6
MPR,2002-04-30,K,0.59
MPR,2002-04-30,Mg,1.77
MPR,2002-04-30,Ca,3.43
MPR,2002-04-30,NO3-N,69
MPR,2002-05-07,K,0.69
MPR,2002-05-07,Mg,1.6
MPR,2002-05-07,Ca,6.15
MPR,2002-05-07,NO3-N,38
MPR,2002-05-14,K,0.66
MPR,2002-05-14,Mg,2.06
MPR,2002-05-14,Ca,6.72
MPR,2002-05-14,NH4-N,5
MPR,2002-05-14,NO3-N,48
MPR,2002-05-21,K,0.64
MPR,2002-05-21,Mg,2.12
MPR,2002-05-21,Ca,5.94
MPR,2002-05-21,NH4-N,7
MPR,2002-05-21,NO3-N,44
MPR,2002-05-28,K,0.58
MPR,2002-05-28,Mg,1.43
MPR,2002-05-28,Ca,5.88
MPR,2002-05-28,NH4-N,10
MPR,2002-05-28,NO3-N,62
MPR,2002-06-04,K,0.64
MPR,2002-06-04,Mg,1.62
MPR,2002-06-04,Ca,5.65
MPR,2002-06-04,NH4-N,7
MPR,2002-06-04,NO3-N,48
MPR,2002-06-11,K,0.64
MPR,2002-06-11,Mg,1.83
MPR,2002-06-11,Ca,4.21
MPR,2002-06-11,NH4-N,6
MPR,2002-06-11,NO3-N,46
MPR,2002-06-18,K,0.68
MPR,2002-06-18,Mg,1.77
MPR,2002-06-18,Ca,6.94
MPR,2002-06-18,NH4-N,11
MPR,2002-06-18,NO3-N,51
MPR,2002-06-25,K,0.68
MPR,2002-06-25,Mg,2.07
MPR,2002-06-25,Ca,6
MPR,2002-06-25,NH4-N,5
MPR,2002-06-25,NO3-N,61
MPR,2002-07-02,K,0.68
MPR,2002-07-02,Mg,2.29
MPR,2002-07-02,Ca,8.08
MPR,2002-07-02,NH4-N,7
MPR,2002-07-02,NO3-N,49
MPR,2002-07-09,K,0.69
MPR,2002-07-09,Mg,2.26
MPR,2002-07-09,Ca,6.83
MPR,2002-07-09,NH4-N,6
MPR,2002-07-09,NO3-N,58
MPR,2002-07-16,K,0.77
MPR,2002-07-16,Mg,2.42
MPR,2002-07-16,Ca,7.24
MPR,2002-07-16,NH4-N,10
MPR,2002-07-16,NO3-N,65
MPR,2002-07-23,K,0.67
MPR,2002-07-23,Mg,2.28
MPR,2002-07-23,Ca,7.23
MPR,2002-07-23,NH4-N,40
MPR,2002-07-23,NO3-N,60
MPR,2002-07-30,K,0.69
MPR,2002-07-30,Mg,2.2
MPR,2002-07-30,Ca,10.04
MPR,2002-07-30,NH4-N,5
MPR,2002-07-30,NO3-N,69
MPR,2002-08-06,K,0.77
MPR,2002-08-06,Mg,2.35
MPR,2002-08-06,Ca,8.54
MPR,2002-08-06,NH4-N,9
MPR,2002-08-06,NO3-N,68
MPR,2002-08-13,K,0.84
MPR,2002-08-13,Mg,2
MPR,2002-08-13,Ca,8.59
MPR,2002-08-13,NH4-N,7
MPR,2002-08-13,NO3-N,72
MPR,2002-08-20,K,0.74
MPR,2002-08-20,Mg,2
MPR,2002-08-20,Ca,9.3
MPR,2002-08-20,NH4-N,5
MPR,2002-08-20,NO3-N,70
MPR,2002-08-27,K,0.71
MPR,2002-08-27,Mg,1.86
MPR,2002-08-27,Ca,9.18
MPR,2002-08-27,NH4-N,5
MPR,2002-08-27,NO3-N,56
MPR,2002-09-03,K,0.59
MPR,2002-09-03,Mg,1.85
MPR,2002-09-03,Ca,6.75
MPR,2002-09-03,NH4-N,5
MPR,2002-09-03,NO3-N,68
MPR,2002-09-10,K,0.63
MPR,2002-09-10,Mg,1.78
MPR,2002-09-10,Ca,7.92
MPR,2002-09-10,NH4-N,6
MPR,2002-09-10,NO3-N,69
MPR,2002-09-17,K,0.61
MPR,2002-09-17,Mg,1.51
MPR,2002-09-17,Ca,8
MPR,2002-09-17,NH4-N,9
MPR,2002-09-17,NO3-N,85
MPR,2002-09-24,K,0.6
MPR,2002-09-24,Mg,1.31
MPR,2002-09-24,Ca,5.9
MPR,2002-09-24,NH4-N,12
MPR,2002-09-24,NO3-N,78
MPR,2002-10-01,K,0.72
MPR,2002-10-01,Mg,2.34
MPR,2002-10-01,Ca,9.52
MPR,2002-10-01,NO3-N,76
MPR,2002-10-08,K,0.64
MPR,2002-10-08,Mg,2.01
MPR,2002-10-08,Ca,9.45
MPR,2002-10-08,NO3-N,92
MPR,2002-10-15,K,0.61
MPR,2002-10-15,Mg,2.29
MPR,2002-10-15,Ca,8.45
MPR,2002-10-15,NO3-N,80
MPR,2002-10-22,K,0.69
MPR,2002-10-22,Mg,1.65
MPR,2002-10-22,Ca,6.92
MPR,2002-10-22,NH4-N,8
MPR,2002-10-22,NO3-N,70
MPR,2002-10-29,K,0.58
MPR,2002-10-29,Mg,1.81
MPR,2002-10-29,Ca,7.29
MPR,2002-10-29,NO3-N,81
MPR,2002-11-05,K,0.62
MPR,2002-11-05,Mg,2.04
MPR,2002-11-05,Ca,9.66
MPR,2002-11-05,NH4-N,8
MPR,2002-11-05,NO3-N,76
MPR,2002-11-12,K,0.59
MPR,2002-11-12,Mg,1.48
MPR,2002-11-12,Ca,6.88
MPR,2002-11-12,NH4-N,7
MPR,2002-11-12,NO3-N,84
MPR,2002-11-19,K,0.67
MPR,2002-11-19,Mg,1.5
MPR,2002-11-19,Ca,7.13
MPR,2002-11-19,NH4-N,14
MPR,2002-11-19,NO3-N,71
MPR,2002-11-26,K,0.66
MPR,2002-11-26,Mg,2.35
MPR,2002-11-26,Ca,8.19
MPR,2002-11-26,NH4-N,11
MPR,2002-11-26,NO3-N,86
MPR,2002-12-03,K,0.61
MPR,2002-12-03,Mg,1.77
MPR,2002-12-03,Ca,8.05
MPR,2002-12-03,NH4-N,8
MPR,2002-12-03,NO3-N,96
MPR,2002-12-10,K,0.64
MPR,2002-12-10,Mg,1.83
MPR,2002-12-10,Ca,8.7
MPR,2002-12-10,NH4-N,11
MPR,2002-12-10,NO3-N,82
MPR,2002-12-17,K,0.7
MPR,2002-12-17,Mg,2.05
MPR,2002-12-17,Ca,5.46
MPR,2002-12-17,NO3-N,80
MPR,2002-12-24,K,0.66
MPR,2002-12-24,Mg,2.02
MPR,2002-12-24,Ca,7.5
MPR,2002-12-24,NH4-N,7
MPR,2002-12-24,NO3-N,106
MPR,2002-12-31,K,0.64
MPR,2002-12-31,Mg,2.02
MPR,2002-12-31,Ca,8.94
MPR,2002-12-31,NH4-N,14
MPR,2002-12-31,NO3-N,105
MPR,2003-01-07,K,0.68
MPR,2003-01-07,Mg,1.91
MPR,2003-01-07,Ca,5.39
MPR,2003-01-07,NH4-N,6
MPR,2003-01-07,NO3-N,99
MPR,2003-01-14,K,0.47
MPR,2003-01-14,Mg,0.73
MPR,2003-01-14,NO3-N,85
MPR,2003-01-21,K,0.44
MPR,2003-01-21,Mg,0.95
MPR,2003-01-21,Ca,2.5
MPR,2003-01-21,NH4-N,7
MPR,2003-01-21,NO3-N,84
MPR,2003-01-28,NO3-N,87
MPR,2003-02-04,K,0.64
MPR,2003-02-04,Mg,1.12
MPR,2003-02-04,Ca,4.48
MPR,2003-02-04,NH4-N,14
MPR,2003-02-04,NO3-N,93
MPR,2003-02-11,K,0.48
MPR,2003-02-11,Mg,1.98
MPR,2003-02-11,Ca,9.09
MPR,2003-02-11,NO3-N,77
MPR,2003-02-18,K,0.58
MPR,2003-02-18,Mg,2.08
MPR,2003-02-18,Ca,7.61
MPR,2003-02-18,NH4-N,6
MPR,2003-02-18,NO3-N,68
MPR,2003-02-25,K,0.62
MPR,2003-02-25,Mg,2.16
MPR,2003-02-25,Ca,7.89
MPR,2003-02-25,NH4-N,6
MPR,2003-02-25,NO3-N,55
MPR,2003-03-04,K,0.66
MPR,2003-03-04,Mg,2.63
MPR,2003-03-04,Ca,10.76
MPR,2003-03-04,NO3-N,51
MPR,2003-03-11,K,0.71
MPR,2003-03-11,Mg,2.8
MPR,2003-03-11,Ca,11.5
MPR,2003-03-11,NH4-N,7
MPR,2003-03-11,NO3-N,44
MPR,2003-03-18,K,0.68
MPR,2003-03-18,Mg,2.75
MPR,2003-03-18,Ca,8.43
MPR,2003-03-18,NH4-N,9
MPR,2003-03-18,NO3-N,46
MPR,2003-03-25,K,0.59
MPR,2003-03-25,Mg,2.14
MPR,2003-03-25,Ca,12.37
MPR,2003-03-25,NH4-N,9
MPR,2003-03-25,NO3-N,57
MPR,2003-04-01,K,0.78
MPR,2003-04-01,Mg,2.29
MPR,2003-04-01,Ca,6.98
MPR,2003-04-01,NO3-N,74
MPR,2003-04-08,K,0.75
MPR,2003-04-08,Mg,1.91
MPR,2003-04-08,Ca,9.96
MPR,2003-04-08,NH4-N,10
MPR,2003-04-08,NO3-N,48
MPR,2003-04-15,K,0.47
MPR,2003-04-15,Mg,1.63
MPR,2003-04-15,Ca,8.63
MPR,2003-04-15,NH4-N,6
MPR,2003-04-15,NO3-N,33
MPR,2003-04-22,K,0.62
MPR,2003-04-22,Mg,1.61
MPR,2003-04-22,Ca,6.4
MPR,2003-04-22,NO3-N,83
MPR,2003-04-29,K,0.37
MPR,2003-04-29,Mg,2.28
MPR,2003-04-29,Ca,8.68
MPR,2003-04-29,NO3-N,52
MPR,2003-05-06,K,0.72
MPR,2003-05-06,Mg,2.74
MPR,2003-05-06,Ca,9.93
MPR,2003-05-06,NH4-N,7
MPR,2003-05-06,NO3-N,27
MPR,2003-05-13,K,0.74
MPR,2003-05-13,Mg,2.1
MPR,2003-05-13,Ca,4.86
MPR,2003-05-13,NH4-N,7
MPR,2003-05-13,NO3-N,31
MPR,2003-05-20,K,0.4
MPR,2003-05-20,Mg,1.71
MPR,2003-05-20,Ca,3.75
MPR,2003-05-20,NH4-N,9
MPR,2003-05-20,NO3-N,42
MPR,2003-05-27,K,0.82
MPR,2003-05-27,Mg,1.66
MPR,2003-05-27,Ca,4.23
MPR,2003-05-27,NH4-N,5
MPR,2003-05-27,NO3-N,75
MPR,2003-06-03,K,0.62
MPR,2003-06-03,Mg,1.67
MPR,2003-06-03,Ca,5.22
MPR,2003-06-03,NH4-N,8
MPR,2003-06-03,NO3-N,50
MPR,2003-06-10,K,0.67
MPR,2003-06-10,Mg,1.59
MPR,2003-06-10,Ca,4.21
MPR,2003-06-10,NH4-N,6
MPR,2003-06-10,NO3-N,60
MPR,2003-06-17,K,0.65
MPR,2003-06-17,Mg,1.83
MPR,2003-06-17,Ca,5.87
MPR,2003-06-17,NO3-N,43
MPR,2003-06-24,K,0.76
MPR,2003-06-24,Mg,2.18
MPR,2003-06-24,Ca,5.07
MPR,2003-06-24,NO3-N,68
MPR,2003-07-01,K,0.78
MPR,2003-07-01,Mg,2.2
MPR,2003-07-01,Ca,6.24
MPR,2003-07-01,NH4-N,14
MPR,2003-07-01,NO3-N,21
MPR,2003-07-08,K,0.65
MPR,2003-07-08,Mg,2.14
MPR,2003-07-08,Ca,6.7
MPR,2003-07-08,NO3-N,47
MPR,2003-07-15,K,0.76
MPR,2003-07-15,Mg,1.99
MPR,2003-07-15,Ca,5.63
MPR,2003-07-15,NO3-N,74
MPR,2003-07-22,K,0.7
MPR,2003-07-22,Mg,1.54
MPR,2003-07-22,Ca,5.87
MPR,2003-07-22,NH4-N,11
MPR,2003-07-22,NO3-N,74
MPR,2003-07-29,K,0.86
MPR,2003-07-29,Mg,1.76
MPR,2003-07-29,Ca,5.92
MPR,2003-07-29,NO3-N,49
MPR,2003-08-05,K,0.81
MPR,2003-08-05,Mg,1.96
MPR,2003-08-05,Ca,5.3
MPR,2003-08-05,NH4-N,12
MPR,2003-08-05,NO3-N,73
MPR,2003-08-12,K,0.71
MPR,2003-08-12,Mg,2.06
MPR,2003-08-12,Ca,5.94
MPR,2003-08-12,NH4-N,10
MPR,2003-08-12,NO3-N,46
MPR,2003-08-19,K,0.59
MPR,2003-08-19,Mg,1.88
MPR,2003-08-19,Ca,6.83
MPR,2003-08-19,NO3-N,56
MPR,2003-08-26,K,1.14
MPR,2003-08-26,Mg,1.92
MPR,2003-08-26,Ca,7.14
MPR,2003-08-26,NH4-N,24
MPR,2003-08-26,NO3-N,161
MPR,2003-09-02,K,0.69
MPR,2003-09-02,Mg,1.81
MPR,2003-09-02,Ca,5.81
MPR,2003-09-02,NH4-N,8
MPR,2003-09-02,NO3-N,73
MPR,2003-09-09,K,0.51
MPR,2003-09-09,Mg,1.57
MPR,2003-09-09,Ca,5.86
MPR,2003-09-09,NH4-N,7
MPR,2003-09-09,NO3-N,84
MPR,2003-09-16,K,0.63
MPR,2003-09-16,Mg,1.28
MPR,2003-09-16,Ca,5.32
MPR,2003-09-16,NH4-N,14
MPR,2003-09-16,NO3-N,74
MPR,2003-09-23,K,0.72
MPR,2003-09-23,Mg,1.61
MPR,2003-09-23,Ca,4.5
MPR,2003-09-23,NH4-N,9
MPR,2003-09-23,NO3-N,92
MPR,2003-09-30,K,0.68
MPR,2003-09-30,Mg,2.07
MPR,2003-09-30,Ca,6.68
MPR,2003-09-30,NO3-N,79
MPR,2003-10-07,K,0.75
MPR,2003-10-07,Mg,2.48
MPR,2003-10-07,Ca,9.3
MPR,2003-10-07,NH4-N,8
MPR,2003-10-07,NO3-N,116
MPR,2003-10-14,K,0.72
MPR,2003-10-14,Mg,2.22
MPR,2003-10-14,Ca,7.92
MPR,2003-10-14,NH4-N,8
MPR,2003-10-14,NO3-N,99
MPR,2003-10-21,K,0.7
MPR,2003-10-21,Mg,2.02
MPR,2003-10-21,Ca,7.26
MPR,2003-10-21,NO3-N,101
MPR,2003-10-28,K,0.73
MPR,2003-10-28,Mg,2.3
MPR,2003-10-28,Ca,9.88
MPR,2003-10-28,NO3-N,110
MPR,2003-11-04,K,0.69
MPR,2003-11-04,Mg,1.76
MPR,2003-11-04,Ca,3.9
MPR,2003-11-04,NH4-N,8
MPR,2003-11-04,NO3-N,71
MPR,2003-11-12,K,0.59
MPR,2003-11-12,Mg,1.57
MPR,2003-11-12,Ca,6.12
MPR,2003-11-12,NO3-N,99
MPR,2003-11-18,K,0.63
MPR,2003-11-18,Mg,1.42
MPR,2003-11-18,Ca,6.12
MPR,2003-11-18,NO3-N,55
MPR,2003-11-25,K,0.5
MPR,2003-11-25,Mg,1.57
MPR,2003-11-25,Ca,6.38
MPR,2003-11-25,NO3-N,130
MPR,2003-12-02,K,0.7
MPR,2003-12-02,Mg,2.36
MPR,2003-12-02,Ca,7.56
MPR,2003-12-02,NH4-N,8
MPR,2003-12-02,NO3-N,88
MPR,2003-12-09,K,0.56
MPR,2003-12-09,Mg,1.2
MPR,2003-12-09,Ca,5.28
MPR,2003-12-09,NO3-N,132
MPR,2003-12-16,K,0.71
MPR,2003-12-16,Mg,2.23
MPR,2003-12-16,Ca,8.45
MPR,2003-12-16,NO3-N,100
MPR,2003-12-23,K,0.71
MPR,2003-12-23,Mg,2.09
MPR,2003-12-23,Ca,4.62
MPR,2003-12-23,NH4-N,9
MPR,2003-12-23,NO3-N,97
MPR,2003-12-30,K,0.52
MPR,2003-12-30,Mg,1.79
MPR,2003-12-30,Ca,4.96
MPR,2003-12-30,NO3-N,80
MPR,2004-01-07,K,0.46
MPR,2004-01-07,Mg,1.72
MPR,2004-01-07,Ca,5.64
MPR,2004-01-07,NO3-N,102
MPR,2004-01-13,K,0.72
MPR,2004-01-13,Mg,2.07
MPR,2004-01-13,Ca,8.23
MPR,2004-01-13,NH4-N,23
MPR,2004-01-13,NO3-N,75
MPR,2004-01-20,K,0.83
MPR,2004-01-20,Mg,2.37
MPR,2004-01-20,Ca,8.82
MPR,2004-01-20,NO3-N,129
MPR,2004-01-27,K,0.81
MPR,2004-01-27,Mg,2.73
MPR,2004-01-27,Ca,9.81
MPR,2004-02-03,K,0.75
MPR,2004-02-03,Mg,2.47
MPR,2004-02-03,Ca,9.11
MPR,2004-02-03,NH4-N,18
MPR,2004-02-03,NO3-N,107
MPR,2004-02-10,K,0.66
MPR,2004-02-10,Mg,1.78
MPR,2004-02-10,Ca,6.74
MPR,2004-02-10,NO3-N,83
MPR,2004-02-17,K,0.61
MPR,2004-02-17,Mg,1.34
MPR,2004-02-17,Ca,4.98
MPR,2004-02-17,NO3-N,77
MPR,2004-02-24,K,0.7
MPR,2004-02-24,Mg,1.96
MPR,2004-02-24,Ca,8.18
MPR,2004-02-24,NO3-N,80
MPR,2004-03-02,K,0.55
MPR,2004-03-02,Mg,1.66
MPR,2004-03-02,Ca,5.19
MPR,2004-03-02,NH4-N,9
MPR,2004-03-02,NO3-N,63
MPR,2004-03-09,K,0.66
MPR,2004-03-09,Mg,2.19
MPR,2004-03-09,Ca,7.82
MPR,2004-03-09,NH4-N,16
MPR,2004-03-09,NO3-N,45
MPR,2004-03-16,K,0.7
MPR,2004-03-16,Mg,2.21
MPR,2004-03-16,Ca,7.19
MPR,2004-03-16,NO3-N,22
MPR,2004-03-23,K,0.61
MPR,2004-03-23,Mg,1.81
MPR,2004-03-23,Ca,5.1
MPR,2004-03-23,NH4-N,6
MPR,2004-03-23,NO3-N,46
MPR,2004-03-30,K,0.57
MPR,2004-03-30,Mg,1.4
MPR,2004-03-30,Ca,5.7
MPR,2004-03-30,NO3-N,95
MPR,2004-04-06,K,0.64
MPR,2004-04-06,Mg,1.92
MPR,2004-04-06,Ca,5.75
MPR,2004-04-06,NO3-N,19
MPR,2004-04-13,K,0.71
MPR,2004-04-13,Mg,2.27
MPR,2004-04-13,Ca,6.32
MPR,2004-04-13,NO3-N,48
MPR,2004-04-20,K,0.7
MPR,2004-04-20,Mg,1.66
MPR,2004-04-20,Ca,6.11
MPR,2004-04-20,NO3-N,33
MPR,2004-04-27,K,0.64
MPR,2004-04-27,Mg,0.96
MPR,2004-04-27,Ca,3.67
MPR,2004-04-27,NO3-N,20
MPR,2004-05-04,K,0.55
MPR,2004-05-04,Mg,0.74
MPR,2004-05-04,Ca,2.76
MPR,2004-05-04,NO3-N,25
MPR,2004-05-11,K,0.58
MPR,2004-05-11,Mg,1.55
MPR,2004-05-11,Ca,6.65
MPR,2004-05-11,NH4-N,7
MPR,2004-05-18,K,0.46
